event_id|time|elapsed|dev|rts|seq|L|S|M|port|cancel|fanout|send_event_id|type
646|1.0|0.0|n_10_4|0|646|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 1862683836, "times": [0.835426, 4.39314, 0.0974943, 3.07747, 0.840067], "spin": -1}||in|||642|recv
279|0.0|0.0|n_9_4|1|279|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 2531341770, "times": [0.528694, 1.12419, 0.835426, 0.862486, 1.4507], "spin": -1, "rts": 1}||in|||277|recv
1253|4.0|0.0|n_2_14|0|1253|[]|{"spins": [1, 1, -1, -1, 1], "rng": 230930740, "times": [2.92308, 1.90391, 1.96903, 2.10714, 2.26939], "spin": 1}||in|||1252|recv
821|2.0|0.0|n_4_0|0|821|[]|{"spins": [1, 1, 1, 1, 1], "rng": 980621067, "times": [1.47701, 1.81767, 0.982637, 0.547223, 1.37194], "spin": 1}||in|||817|recv
619|1.0|0.0|n_9_1|1|619|[]|{"spins": [1, 1, -1, 1, -1], "rng": 2785947395, "times": [0.432856, 1.60942, 0.72474, 0.486164, 1.5541], "spin": 1, "rts": 1}||in|||617|recv
1000|3.0|0.0|n_13_15|0|1000|[]|{"lastFlipTime": 0.366813, "spins": [-1, -1, -1, -1, 1], "rng": 589421735, "times": [2.35287, 1.1684, 1.47316, 1.34615, 2.07215], "spin": -1}||in|||997|recv
369|0.0|0.0|n_11_7|0|369|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 864720928, "times": [1.60279, 1.27945, 1.63885, 0.124071, 0.489143], "spin": -1}||in|||367|recv
129|0.0|0.0|n_1_9|0|129|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 330232284, "times": [2.5654, 0.966749, 0.412985, 1.87183, 1.14516], "spin": -1}||||||init
452|0.0|0.0|n_11_3|0|452|[]|{"lastFlipTime": 0.0922196, "spins": [-1, 1, -1, -1, -1], "rng": 875542751, "times": [1.68257, 0.638503, 0.72986, 0.0974943, 4.39314], "spin": -1}|{"spin": 4294967295, "time": 1.68257}|out|True|1||send
539|1.0|0.0|n_4_9|0|539|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 2200677714, "times": [0.668679, 0.662919, 1.37301, 0.430904, 1.10507], "spin": -1}||in|||537|recv
252|0.0|0.0|n_10_8|0|252|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 1491257372, "times": [1.05782, 0.0681696, 0.124071, 0.712809, 0.691185], "spin": -1}||||||init
165|0.0|0.0|n_10_3|0|165|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 53093666, "times": [4.39314, 0.626987, 0.0922196, 0.835426, 1.12419], "spin": -1}||||||init
85|0.0|0.0|n_1_0|1|85|[]|{"spins": [1, -1, -1, -1, -1], "rng": 1726651765, "times": [0.91126, 0.973556, 1.25318, 1.52722, 1.2781], "spin": 1, "rts": 1}||||||init
305|0.0|0.0|n_3_3|0|305|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 2589674151, "times": [0.505912, 1.36306, 0.0721432, 1.7472, 0.220972], "spin": -1}||in|||302|recv
903|2.0|0.0|n_5_2|0|903|[]|{"spins": [1, -1, 1, 1, 1], "rng": 405900635, "times": [2.35909, 3.22032, 1.59683, 0.865735, 0.432991], "spin": 1}||in|||902|recv
1185|4.0|0.0|n_8_11|0|1185|[]|{"spins": [1, -1, -1, 1, -1], "rng": 1480411184, "times": [2.29948, 1.73214, 1.60753, 3.23888, 2.12436], "spin": 1}||in|||1182|recv
719|1.0|0.0|n_3_5|0|719|[]|{"lastFlipTime": 0.0814609, "spins": [-1, 1, -1, -1, 1], "rng": 241249911, "times": [2.96083, 1.7472, 1.82163, 2.82, 0.933034], "spin": -1}||in|||717|recv
259|0.0|0.0|n_14_8|1|259|[]|{"spins": [1, 1, -1, 1, -1], "rng": 3649551829, "times": [0.16284, 1.21552, 0.312181, 0.837172, 0.67688], "spin": 1, "rts": 1}||in|||257|recv
1044|3.0|0.0|n_4_2|0|1044|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1587202112, "times": [1.42846, 2.08208, 2.35909, 1.20649, 1.36306], "spin": 1}||in|||1042|recv
1191|4.0|0.0|n_15_9|1|1191|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 1265196646, "times": [1.22222, 2.94668, 1.41814, 3.27864, 2.74735], "spin": -1, "rts": 1}||in|||1187|recv
752|1.0|0.0|n_3_0|0|752|[]|{"lastFlipTime": 0.296079, "spins": [1, -1, 1, 1, -1], "rng": 1949987992, "times": [1.37194, 1.30138, 1.47701, 1.36412, 1.25318], "spin": 1}|{"spin": 1, "time": 1.37194}|out|True|1||send
905|2.0|0.0|n_4_3|0|905|[]|{"lastFlipTime": 0.0721432, "spins": [1, 1, 1, 1, 1], "rng": 2257956370, "times": [0.715127, 0.432991, 0.865735, 2.8533, 1.64511], "spin": 1}||in|||902|recv
1236|4.0|0.0|n_15_12|1|1236|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 1049764767, "times": [1.40888, 1.90366, 2.66915, 2.64269, 1.67608], "spin": -1, "rts": 1}||in|||1232|recv
670|1.0|0.0|n_7_3|1|670|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2234071534, "times": [0.653618, 1.44413, 0.779887, 2.69275, 0.854235], "spin": 1, "rts": 1}||in|||667|recv
1163|4.0|0.0|n_6_3|0|1163|[]|{"lastFlipTime": 0.602701, "spins": [1, 1, -1, 1, 1], "rng": 1080461413, "times": [2.23429, 1.59683, 3.53088, 1.73118, 0.865735], "spin": 1}||in|||1162|recv
1173|4.0|0.0|n_12_11|0|1173|[]|{"spins": [1, 1, -1, -1, 1], "rng": 472360977, "times": [2.51231, 1.69904, 2.07202, 0.685826, 2.45935], "spin": 1}||in|||1172|recv
476|0.0|0.0|n_4_5|0|476|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 694763698, "times": [1.82163, 2.8533, 2.83911, 0.561234, 0.0814609], "spin": -1}||in|||472|recv
1240|4.0|0.0|n_0_4|0|1240|[]|{"spins": [1, 1, 1, -1, 1], "rng": 819193791, "times": [1.65688, 1.72655, 1.21104, 1.08052, 0.702212], "spin": 1}||in|||1237|recv
470|0.0|0.0|n_12_0|0|470|[]|{"spins": [1, 1, -1, -1, -1], "rng": 272741873, "times": [2.75667, 1.18816, 1.34615, 1.26408, 0.467474], "spin": 1}||in|||467|recv
1122|3.0|0.0|n_14_0|1|1122|[]|{"lastFlipTime": 0.0201067, "spins": [-1, -1, -1, 1, -1], "spin": -1, "rts": 1, "rng": 3240393974, "times": [0.941385, 1.47316, 1.11849, 3.0035, 1.34615]}|{"spin": 4294967295, "time": 0.941385}|out|True|1||send
553|1.0|0.0|n_1_15|1|553|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 1622370486, "times": [0.973556, 2.26939, 1.27057, 1.62512, 2.09837], "spin": -1, "rts": 1}||in|||552|recv
704|1.0|0.0|n_10_9|0|704|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2105671696, "times": [0.712809, 1.05782, 0.32754, 0.839262, 1.09915], "spin": -1}||in|||702|recv
792|2.0|0.0|n_2_1|0|792|[]|{"lastFlipTime": 0.62305, "spins": [-1, -1, 1, 1, -1], "rng": 3347331877, "times": [1.46376, 1.25318, 1.36412, 1.52758, 1.52722], "spin": -1}|{"spin": 4294967295, "time": 1.46376}|out|True|1||send
929|2.0|0.0|n_13_7|0|929|[]|{"lastFlipTime": 0.089328, "spins": [-1, 1, 1, 1, -1], "rng": 1672490236, "times": [1.36924, 0.819549, 1.21552, 1.13176, 1.63885], "spin": -1}||in|||927|recv
944|2.0|0.0|n_7_8|0|944|[]|{"spins": [1, 1, 1, 1, 1], "rng": 2410758538, "times": [0.709049, 0.914244, 0.332555, 0.851874, 1.23162], "spin": 1}||in|||942|recv
205|0.0|0.0|n_4_3|1|205|[]|{"spins": [-1, 1, -1, 1, -1], "rng": 3996027360, "times": [0.0721432, 0.296708, 0.691183, 2.8533, 0.505912], "spin": -1, "rts": 1}||||||init
337|0.0|0.0|n_9_11|1|337|[]|{"spins": [1, -1, -1, 1, 1], "rng": 3600441691, "times": [1.20332, 1.51876, 1.4151, 1.36807, 1.23435], "spin": 1, "rts": 1}|{"spin": 1, "time": 1.20332}|out|True|1||send
316|0.0|0.0|n_8_1|0|316|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 907870052, "times": [1.5541, 1.81114, 0.432856, 5.93263, 0.331691], "spin": -1}||in|||312|recv
1052|3.0|0.0|n_4_6|1|1052|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 3022856477, "times": [0.912476, 1.82163, 2.04895, 1.81818, 2.82], "spin": -1, "rts": 1}|{"spin": 4294967295, "time": 0.912476}|out|True|1||send
816|2.0|0.0|n_13_3|0|816|[]|{"lastFlipTime": 0.409571, "spins": [1, 1, 1, 1, -1], "rng": 104405575, "times": [4.12649, 1.61473, 1.29622, 1.34841, 3.69894], "spin": 1}||in|||812|recv
357|0.0|0.0|n_8_6|0|357|[]|{"spins": [1, -1, 1, 1, 1], "rng": 456093340, "times": [2.753, 0.55957, 4.72294, 0.772179, 0.702579], "spin": 1}|{"spin": 1, "time": 2.753}|out|True|1||send
582|1.0|0.0|n_10_7|0|582|[]|{"lastFlipTime": 0.489143, "spins": [1, -1, -1, -1, 1], "rng": 1065457107, "times": [1.88318, 2.25096, 1.60279, 1.05782, 2.03962], "spin": 1}|{"spin": 1, "time": 1.88318}|out|True|1||send
907|2.0|0.0|n_2_4|0|907|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1022991840, "times": [1.74929, 3.71758, 1.7472, 0.933034, 0.382913], "spin": 1}|{"spin": 1, "time": 1.74929}|out|True|1||send
796|2.0|0.0|n_3_1|0|796|[]|{"spins": [1, 1, 1, 1, -1], "rng": 1097817208, "times": [1.36412, 1.37194, 0.547223, 1.36306, 1.46376], "spin": 1}||in|||792|recv
1141|4.0|0.0|n_10_14|0|1141|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 10967320, "times": [6.57664, 1.78483, 3.72617, 6.25158, 1.00677], "spin": -1}||in|||1137|recv
912|2.0|0.0|n_8_8|1|912|[]|{"lastFlipTime": 0.18945, "spins": [1, 1, -1, -1, 1], "spin": 1, "rts": 1, "rng": 3722292311, "times": [0.332555, 0.772179, 0.691185, 1.81805, 0.709049]}|{"spin": 1, "time": 0.332555}|out|True|1||send
744|1.0|0.0|n_6_14|0|744|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 524168621, "times": [2.10339, 1.19177, 0.225097, 0.918344, 1.18732], "spin": -1}||in|||742|recv
445|0.0|0.0|n_14_15|0|445|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 984410171, "times": [1.47316, 1.5006, 2.20646, 0.571122, 2.35287], "spin": -1}||in|||442|recv
558|1.0|0.0|n_13_0|0|558|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1117719614, "times": [1.34615, 2.35287, 0.659636, 0.727184, 2.75667], "spin": -1}||in|||557|recv
638|1.0|0.0|n_3_2|0|638|[]|{"lastFlipTime": 0.129834, "spins": [1, 1, 1, 1, 1], "rng": 1251338973, "times": [1.36306, 1.36412, 0.296708, 1.64511, 1.52758], "spin": 1}||in|||637|recv
416|0.0|0.0|n_10_4|0|416|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 1862683836, "times": [0.835426, 4.39314, 0.0974943, 0.402859, 0.528694], "spin": -1}||in|||412|recv
270|0.0|0.0|n_2_2|0|270|[]|{"spins": [1, 1, -1, 1, -1], "rng": 932265108, "times": [1.52758, 0.62305, 0.129834, 0.220972, 0.740431], "spin": 1}||in|||267|recv
1148|4.0|0.0|n_10_2|1|1148|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 2294367446, "times": [0.626987, 0.72474, 0.638503, 4.39314, 1.00577], "spin": -1, "rts": 1}||in|||1147|recv
234|0.0|0.0|n_15_9|0|234|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 1265196646, "times": [1.22222, 0.0238769, 1.14516, 3.27864, 0.837172], "spin": -1}||||||init
1221|4.0|0.0|n_6_11|1|1221|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1970153990, "times": [0.993825, 4.97344, 2.12436, 1.66142, 2.37316], "spin": -1, "rts": 1}||in|||1217|recv
826|2.0|0.0|n_6_14|0|826|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 524168621, "times": [2.10339, 1.19177, 1.41307, 0.918344, 2.04019], "spin": -1}||in|||822|recv
1121|3.0|0.0|n_10_8|0|1121|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 1491257372, "times": [1.05782, 1.88318, 1.83474, 1.9057, 0.691185], "spin": -1}||in|||1117|recv
734|1.0|0.0|n_11_1|0|734|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 993066866, "times": [1.4644, 3.44538, 1.26408, 0.638503, 0.72474], "spin": -1}||in|||732|recv
41|0.0|0.0|n_12_9|0|41|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 536962648, "times": [2.07927, 0.868576, 2.17439, 0.140808, 0.265279], "spin": -1}||||||init
1211|4.0|0.0|n_13_13|0|1211|[]|{"lastFlipTime": 0.209222, "spins": [1, -1, 1, -1, 1], "rng": 787165356, "times": [1.90598, 1.53597, 2.31285, 1.33554, 1.02519], "spin": 1}||in|||1207|recv
780|2.0|0.0|n_9_0|0|780|[]|{"lastFlipTime": 0.300056, "spins": [1, 1, -1, 1, 1], "rng": 1159600673, "times": [1.60942, 0.706272, 0.517033, 1.02766, 1.81114], "spin": 1}||in|||777|recv
725|1.0|0.0|n_11_3|0|725|[]|{"lastFlipTime": 0.0922196, "spins": [-1, 1, -1, -1, -1], "rng": 875542751, "times": [1.68257, 0.638503, 0.72986, 0.197181, 4.39314], "spin": -1}||in|||722|recv
458|0.0|0.0|n_6_9|0|458|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 1901666979, "times": [0.814713, 0.565645, 0.851874, 0.216256, 1.37301], "spin": -1}||in|||457|recv
1086|3.0|0.0|n_5_7|0|1086|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 1598655074, "times": [0.988281, 2.04895, 0.931229, 1.18787, 1.81818], "spin": -1}||in|||1082|recv
1260|4.0|0.0|n_11_3|0|1260|[]|{"lastFlipTime": 0.0922196, "spins": [-1, 1, -1, -1, -1], "rng": 875542751, "times": [1.68257, 0.638503, 3.69894, 2.38688, 4.39314], "spin": -1}||in|||1257|recv
1127|3.0|0.0|n_7_13|1|1127|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 3342207979, "times": [0.587196, 1.03813, 1.15172, 1.41307, 1.19177], "spin": -1, "rts": 1}|{"spin": 4294967295, "time": 0.587196}|out|True|1||send
676|1.0|0.0|n_1_8|0|676|[]|{"spins": [1, 1, -1, -1, 1], "rng": 1633451600, "times": [0.966749, 0.410932, 1.21399, 2.5654, 1.6248], "spin": 1}||in|||672|recv
1219|4.0|0.0|n_5_10|1|1219|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 2172355894, "times": [0.681632, 1.37301, 4.97344, 2.37316, 2.01966], "spin": -1, "rts": 1}||in|||1217|recv
768|2.0|0.0|n_10_15|0|768|[]|{"spins": [1, -1, -1, -1, 1], "rng": 1852612738, "times": [0.840847, 6.57664, 2.99309, 0.517033, 0.706272], "spin": 1}||in|||767|recv
787|2.0|0.0|n_13_6|0|787|[]|{"lastFlipTime": 0.601181, "spins": [1, 1, 1, -1, 1], "rng": 3452421030, "times": [0.819549, 1.03914, 0.657811, 1.36924, 2.37669], "spin": 1}|{"spin": 1, "time": 0.819549}|out|True|1||send
108|0.0|0.0|n_14_2|0|108|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 688447663, "times": [1.83076, 3.0035, 0.424253, 1.29622, 0.637919], "spin": -1}||||||init
678|1.0|0.0|n_12_7|0|678|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 834099431, "times": [1.63885, 2.37669, 1.36924, 0.868576, 1.60279], "spin": -1}||in|||677|recv
996|3.0|0.0|n_9_5|0|996|[]|{"spins": [1, -1, 1, 1, 1], "rng": 1812955070, "times": [0.862486, 0.840067, 3.07747, 4.72294, 4.04255], "spin": 1}||in|||992|recv
327|0.0|0.0|n_14_0|1|327|[]|{"lastFlipTime": 0.0201067, "spins": [-1, -1, -1, 1, -1], "spin": -1, "rts": 1, "rng": 2475466914, "times": [0.571122, 1.47316, 1.11849, 3.0035, 1.34615]}|{"spin": 4294967295, "time": 0.571122}|out|True|1||send
42|0.0|0.0|n_13_4|0|42|[]|{"spins": [1, -1, -1, 1, -1], "rng": 2753994115, "times": [0.444392, 0.409571, 0.84423, 1.03914, 2.28077], "spin": 1}||||||init
845|2.0|0.0|n_13_2|1|845|[]|{"spins": [1, -1, -1, 1, 1], "rng": 1617095227, "times": [1.61473, 3.18347, 1.83076, 4.12649, 2.50841], "spin": 1, "rts": 1}||in|||842|recv
27|0.0|0.0|n_13_13|0|27|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 3484143082, "times": [0.209222, 0.138071, 2.31285, 0.797783, 1.02519], "spin": -1}||||||init
265|0.0|0.0|n_0_13|0|265|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 2260319270, "times": [0.641938, 0.194286, 0.247031, 1.6046, 0.148708], "spin": -1}||in|||262|recv
1041|3.0|0.0|n_14_11|0|1041|[]|{"spins": [1, 1, -1, 1, 1], "rng": 70219510, "times": [4.11357, 2.39363, 1.90366, 1.67608, 1.30978], "spin": 1}||in|||1037|recv
925|2.0|0.0|n_5_8|1|925|[]|{"lastFlipTime": 0.137052, "spins": [-1, -1, 1, 1, -1], "spin": -1, "rts": 1, "rng": 2545006339, "times": [0.660363, 0.988281, 1.23162, 1.37301, 0.662919]}||in|||922|recv
1111|3.0|0.0|n_12_12|1|1111|[]|{"spins": [1, 1, -1, 1, -1], "rng": 2227128657, "times": [0.656731, 2.51231, 1.53597, 1.02519, 1.34255], "spin": 1, "rts": 1}||in|||1107|recv
923|2.0|0.0|n_6_7|0|923|[]|{"spins": [1, 1, 1, 1, -1], "rng": 1692513556, "times": [0.931229, 1.09502, 0.343659, 1.23162, 0.988281], "spin": 1}||in|||922|recv
1145|4.0|0.0|n_13_12|0|1145|[]|{"lastFlipTime": 0.138071, "spins": [-1, -1, 1, 1, 1], "rng": 1061351552, "times": [1.53597, 2.07202, 1.67608, 1.90598, 0.656731], "spin": -1}||in|||1142|recv
145|0.0|0.0|n_1_13|1|145|[]|{"spins": [1, 1, 1, 1, -1], "rng": 3354869353, "times": [0.247031, 1.52188, 1.90391, 2.26939, 0.641938], "spin": 1, "rts": 1}||||||init
1256|4.0|0.0|n_2_0|0|1256|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 175042029, "times": [4.45336, 2.10714, 1.37194, 1.46376, 1.62512], "spin": -1}||in|||1252|recv
1190|4.0|0.0|n_13_9|0|1190|[]|{"spins": [1, 1, -1, -1, -1], "rng": 488240631, "times": [2.17439, 1.13176, 2.74735, 3.10925, 2.07927], "spin": 1}||in|||1187|recv
854|2.0|0.0|n_13_15|0|854|[]|{"lastFlipTime": 0.366813, "spins": [-1, -1, -1, -1, 1], "rng": 589421735, "times": [2.35287, 0.797783, 1.47316, 1.34615, 2.07215], "spin": -1}||in|||852|recv
1220|4.0|0.0|n_7_10|0|1220|[]|{"spins": [1, 1, -1, -1, -1], "rng": 809579143, "times": [1.66868, 0.851874, 1.73214, 2.12436, 4.97344], "spin": 1}||in|||1217|recv
868|2.0|0.0|n_15_15|0|868|[]|{"spins": [1, -1, -1, -1, -1], "rng": 472830252, "times": [2.20646, 0.344294, 2.09837, 1.11849, 1.47316], "spin": 1}||in|||867|recv
1167|4.0|0.0|n_14_0|0|1167|[]|{"lastFlipTime": 0.0201067, "spins": [-1, -1, -1, 1, -1], "rng": 1428098968, "times": [2.04249, 1.47316, 1.11849, 3.0035, 1.34615], "spin": -1}|{"spin": 4294967295, "time": 2.04249}|out|True|1||send
400|0.0|0.0|n_14_4|0|400|[]|{"spins": [-1, 1, 1, 1, 1], "rng": 1846356277, "times": [0.84423, 1.29622, 0.702212, 0.8354, 0.444392], "spin": -1}||in|||397|recv
740|1.0|0.0|n_13_14|1|740|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 1934136065, "times": [0.797783, 1.90598, 1.5006, 2.35287, 1.26759], "spin": -1, "rts": 1}||in|||737|recv
399|0.0|0.0|n_15_5|0|399|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 2259375110, "times": [0.642356, 0.702212, 1.08052, 0.448466, 0.8354], "spin": -1}||in|||397|recv
1072|3.0|0.0|n_7_6|0|1072|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2195342833, "times": [1.37368, 1.99255, 2.753, 0.914244, 1.09502], "spin": 1}|{"spin": 1, "time": 1.37368}|out|True|1||send
37|0.0|0.0|n_9_3|0|37|[]|{"spins": [1, -1, -1, -1, 1], "rng": 1395495636, "times": [1.12419, 0.288724, 4.39314, 0.528694, 0.44181], "spin": 1}||||||init
574|1.0|0.0|n_1_5|0|574|[]|{"spins": [-1, 1, 1, 1, -1], "rng": 3162033788, "times": [0.306229, 0.382913, 0.305191, 0.228866, 1.08052], "spin": -1}||in|||572|recv
141|0.0|0.0|n_8_9|0|141|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 697250257, "times": [1.81805, 0.18945, 0.298987, 1.73214, 0.0295813], "spin": -1}||||||init
1227|4.0|0.0|n_4_6|0|1227|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 1247375703, "times": [2.14888, 1.82163, 2.04895, 1.81818, 2.82], "spin": -1}|{"spin": 4294967295, "time": 2.14888}|out|True|1||send
951|2.0|0.0|n_5_2|0|951|[]|{"spins": [1, -1, 1, 1, 1], "rng": 405900635, "times": [2.35909, 3.22032, 1.59683, 0.865735, 1.42846], "spin": 1}||in|||947|recv
503|0.0|0.0|n_12_8|0|503|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 1801946948, "times": [0.868576, 1.63885, 0.67688, 2.07927, 1.83474], "spin": -1}||in|||502|recv
1078|3.0|0.0|n_15_7|0|1078|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 2221244057, "times": [0.659376, 0.448466, 0.883045, 2.94668, 1.21552], "spin": -1}||in|||1077|recv
664|1.0|0.0|n_5_5|0|664|[]|{"spins": [1, -1, 1, -1, -1], "rng": 251159285, "times": [2.83911, 2.91204, 4.20325, 2.04895, 1.82163], "spin": 1}||in|||662|recv
80|0.0|0.0|n_5_9|0|80|[]|{"spins": [1, 1, -1, -1, -1], "rng": 1088106389, "times": [1.37301, 0.137052, 0.814713, 0.681632, 0.668679], "spin": 1}||||||init
1248|4.0|0.0|n_3_11|0|1248|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 26893946, "times": [5.0733, 5.90149, 2.63215, 1.57716, 1.99779], "spin": -1}||in|||1247|recv
392|0.0|0.0|n_6_2|0|392|[]|{"lastFlipTime": 0.434636, "spins": [1, 1, -1, -1, 1], "rng": 1343468039, "times": [1.59683, 2.92738, 1.44413, 0.602701, 2.35909], "spin": 1}|{"spin": 1, "time": 1.59683}|out|True|1||send
795|2.0|0.0|n_2_2|0|795|[]|{"spins": [1, -1, 1, 1, -1], "rng": 932265108, "times": [1.52758, 1.46376, 1.36306, 3.71758, 0.740431], "spin": 1}||in|||792|recv
505|0.0|0.0|n_11_7|0|505|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 864720928, "times": [1.60279, 1.27945, 1.63885, 1.83474, 0.489143], "spin": -1}||in|||502|recv
1071|3.0|0.0|n_8_15|0|1071|[]|{"spins": [1, -1, 1, 1, -1], "rng": 546883347, "times": [2.06096, 0.868348, 1.02367, 1.81114, 0.568542], "spin": 1}||in|||1067|recv
1014|3.0|0.0|n_12_9|0|1014|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 536962648, "times": [2.07927, 3.31618, 2.17439, 0.52094, 1.74988], "spin": -1}||in|||1012|recv
624|1.0|0.0|n_10_13|0|624|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 996685391, "times": [1.78483, 2.07434, 1.58013, 0.606359, 1.93417], "spin": -1}||in|||622|recv
654|1.0|0.0|n_11_14|0|654|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 103443641, "times": [3.72617, 1.58013, 1.26759, 2.99309, 6.57664], "spin": -1}||in|||652|recv
742|1.0|0.0|n_6_13|0|742|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1695142080, "times": [1.19177, 1.66142, 0.336384, 2.10339, 4.88399], "spin": -1}|{"spin": 4294967295, "time": 1.19177}|out|True|1||send
1257|4.0|0.0|n_11_4|0|1257|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 833486905, "times": [2.38688, 1.68257, 2.28077, 0.837001, 0.835426], "spin": -1}|{"spin": 4294967295, "time": 2.38688}|out|True|1||send
606|1.0|0.0|n_8_4|0|606|[]|{"lastFlipTime": 0.129253, "spins": [1, 1, -1, -1, 1], "rng": 1145675447, "times": [1.4507, 0.44181, 0.528694, 0.55957, 2.69275], "spin": 1}||in|||602|recv
17|0.0|0.0|n_6_11|0|17|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 3465824948, "times": [0.214493, 0.024363, 2.12436, 1.66142, 0.0256311], "spin": -1}||||||init
439|0.0|0.0|n_5_0|0|439|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 1711038460, "times": [0.920343, 2.37178, 1.42217, 0.341438, 1.47701], "spin": -1}||in|||437|recv
537|1.0|0.0|n_4_10|1|537|[]|{"lastFlipTime": 0.300049, "spins": [-1, -1, -1, 1, 1], "spin": -1, "rts": 1, "rng": 3768168381, "times": [0.430904, 0.668679, 0.681632, 2.63215, 0.807902]}|{"spin": 4294967295, "time": 0.430904}|out|True|1||send
724|1.0|0.0|n_11_5|0|724|[]|{"spins": [1, -1, 1, -1, 1], "rng": 1859752319, "times": [0.837001, 0.197181, 0.843107, 1.27945, 3.07747], "spin": 1}||in|||722|recv
1004|3.0|0.0|n_1_12|0|1004|[]|{"spins": [1, 1, -1, 1, 1], "rng": 937599765, "times": [1.52188, 1.70049, 1.34054, 1.73297, 2.66915], "spin": 1}||in|||1002|recv
404|0.0|0.0|n_10_14|1|404|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 2342185590, "times": [0.606359, 1.78483, 3.72617, 0.840847, 1.00677], "spin": -1, "rts": 1}||in|||402|recv
382|0.0|0.0|n_1_13|0|382|[]|{"spins": [1, 1, 1, 1, -1], "rng": 971905155, "times": [1.73297, 1.52188, 1.90391, 2.26939, 0.641938], "spin": 1}|{"spin": 1, "time": 1.73297}|out|True|1||send
566|1.0|0.0|n_4_13|0|566|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 538882527, "times": [2.0757, 2.84589, 4.88399, 5.13255, 1.98318], "spin": -1}||in|||562|recv
777|2.0|0.0|n_9_1|0|777|[]|{"spins": [1, 1, -1, 1, -1], "rng": 2369406509, "times": [1.02766, 1.60942, 0.72474, 0.486164, 1.5541], "spin": 1}|{"spin": 1, "time": 1.02766}|out|True|1||send
371|0.0|0.0|n_9_7|0|371|[]|{"spins": [1, 1, -1, -1, 1], "rng": 558682849, "times": [2.03962, 4.72294, 0.489143, 0.691185, 0.772179], "spin": 1}||in|||367|recv
306|0.0|0.0|n_3_1|0|306|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1097817208, "times": [1.36412, 0.582321, 0.547223, 1.36306, 0.62305], "spin": 1}||in|||302|recv
844|2.0|0.0|n_12_1|1|844|[]|{"lastFlipTime": 0.39912, "spins": [-1, 1, -1, 1, -1], "spin": -1, "rts": 1, "rng": 1808472887, "times": [1.26408, 2.75667, 3.18347, 2.50841, 1.4644]}||in|||842|recv
